-13.484130860306323	-28.097290041856468	0
-13.8010253913817	-28.52075195359066	0
-14.117675782879815	-28.945312501862645	0
-14.470092774485238	-29.399536131881177	0
-14.813476563198492	-29.827270506881177	0
-15.156738282879815	-30.267456057481468	0
-15.545166016789153	-30.760375977493823	0
-15.855346680269577	-31.153930666856468	0
-16.234497070661746	-31.634887696709484	0
-16.574951172689907	-32.06689453078434	0
-16.890747071127407	-32.4674072265625	0
-17.26330566534307	-32.93981933547184	0
-17.592529296525754	-33.35693359421566	0
-17.986328125349246	-33.8585205078125	0
-18.33911132765934	-34.30920410063118	0
-18.83496093895519	-34.898437501396984	0
-19.288330079172738	-35.428466799203306	0
-19.78857421904104	-36.014404298271984	0
-20.32177734503057	-36.641113283112645	0
-20.87280273460783	-37.289672852959484	0
-21.435791015275754	-37.95202636811882	0
-21.772827149834484	-38.34814453078434	0
-22.239746095379815	-38.89611816871911	0
-22.618286134209484	-39.34057617280632	0
-23.237426758161746	-40.0718994140625	0
-23.600097656366415	-40.498046876396984	0
-24.028320312849246	-40.9739990234375	0
-24.57177734421566	-41.55920410249382	0
-24.98559570265934	-42.00134277390316	0
-25.458862304629292	-42.506347658112645	0
-25.959716797573492	-43.04016113607213	0
-26.3239746108884	-43.428710939362645	0
-26.681884765974246	-43.81005859468132	0
-27.057739258161746	-44.21032714936882	0
-27.56298828247236	-44.74890136811882	0
-28.18383789109066	-45.41101074311882	0
-28.644409180618823	-45.90161133185029	0
-29.004638673213776	-46.285888674203306	0
-29.48730468697613	-46.801513670478016	0
-30.026367188431323	-47.378417970612645	0
-30.891601563314907	-48.303833009209484	0
-31.552612305735238	-49.01196289388463	0
-31.902709960355423	-49.38586425874382	0
-32.436035156133585	-49.95593261811882	0
-32.946533202775754	-50.501586911734194	0
-33.32238769647665	-50.90319824125618	0
-33.85021972708637	-51.46704101655632	0
-34.246704101911746	-51.890380860771984	0
-34.786254882463254	-52.4676513671875	0
-35.17553710914217	-52.88403320685029	0
-35.552734376629815	-53.287597658578306	0
-36.170532226213254	-53.947998051997274	0
-36.560791015275754	-54.364990236703306	0
-37.04187011817703	-54.879882813896984	0
-37.43823242210783	-55.30432129278779	0
-38.04431152425241	-55.952636721078306	0
-38.473876953474246	-56.411743165925145	0
-39.08361816511024	-57.063476563896984	0
-39.510864259151276	-57.52026367280632	0
-40.14013671991415	-58.19311523390934	0
-40.766113282123115	-58.862792966887355	0
-41.46679687453434	-59.612304686103016	0
-42.103271484025754	-60.29296875465661	0
-42.743164062907454	-60.97753906296566	0
-43.194580078998115	-61.46044921921566	0
-44.074340820428915	-62.401367188896984	0
-44.84594726545038	-63.22607421921566	0
-45.511718750116415	-63.9381103515625	0
-46.17138671991415	-64.64331055060029	0
-46.638183593633585	-65.14208984328434	0
-47.29760742315557	-65.84729003952816	0
-47.8337402351317	-66.42028808547184	0
-48.27685546828434	-66.89428710797802	0
-48.998291015275754	-67.66552734235302	0
-49.46069335890934	-68.16003418015316	0
-50.19091796921566	-68.94079589936882	0
-50.90246582002146	-69.70141601935029	0
-51.42895507940557	-70.26428222702816	0
-52.129272461344954	-71.01293945172802	0
-52.77917480492033	-71.7080078101717	0
-53.13964843726717	-72.09350586030632	0
-54.00390624953434	-73.01757812639698	0
-54.63671875098953	-73.69421386858448	0
-55.183837890974246	-74.27929687546566	0
-55.917724609491415	-75.06396484561265	0
-56.495483398321085	-75.68164062825963	0
-56.996948242303915	-76.21789550734684	0
-57.77270507765934	-77.04748535249382	0
-58.28479003853863	-77.59545898856595	0
-59.04797363263788	-78.41113281436265	0
-59.80249023460783	-79.21777343656868	0
-60.35888671921566	-79.81225585984066	0
-61.121948243584484	-80.62792968936265	0
-61.741943359375	-81.29064941545948	0
-62.27539062657161	-81.8609619140625	0
-63.0908203132567	-82.73217773344368	0
-63.61743164190557	-83.29467773484066	0
-64.47509765753057	-84.21179199311882	0
-65.01098632958019	-84.79199218563735	0
-65.40588378987741	-85.22583007905632	0
-65.84008789097425	-85.71228027623147	0
-66.62304687558208	-86.61193847842515	0
-67.30871581996325	-87.4111328148283	0
-67.70092773466604	-87.8701171875	0
-68.50146484363358	-88.80969238188118	0
-69.24951171968132	-89.68786621140316	0
-69.86718749965075	-90.42211914202198	0
-70.61755371105392	-91.32983398484066	0
-71.23303222761024	-92.08056640345603	0
-71.74804687453434	-92.7110595726408	0
-72.57568359491415	-93.7265625	0
-73.35229492286453	-94.68127441592515	0
-73.95483398402575	-95.4224853492342	0
-74.27685546828434	-95.818603515625	0
-74.75024414155632	-96.40161132859066	0
-75.31201171933208	-97.09399413969368	0
-75.83312988339458	-97.73706054594368	0
-76.68652343889698	-98.79125976515934	0
-77.01599121256731	-99.1989746117033	0
-77.50805664225481	-99.807861328125	0
-78.04357910272665	-100.47155761672184	0
-78.85742187441792	-101.4788818359375	0
-79.4384765625	-102.19702148390934	0
-79.78417968854774	-102.62463378813118	0
-80.25866699265316	-103.21154785202816	0
-80.84326171944849	-103.93347168248147	0
-81.39331054739887	-104.61791992234066	0
-82.28796386683825	-105.75537109375	0
-82.62438964867033	-106.19299316313118	0
-83.08496093761642	-106.79675292922184	0
-83.65100097667892	-107.54492187686265	0
-83.95385742129292	-107.94750976469368	0
-84.44653320440557	-108.60522461030632	0
-85.00512695434736	-109.35351562406868	0
-85.82348632800858	-110.45178222609684	0
-86.36889648600481	-111.18469238374382	0
-86.88952636800241	-111.884765625	0
-87.8729248062591	-113.20922851515934	0
-88.29736328148283	-113.78076171921566	0
-89.14538574340986	-114.92407226888463	0
-89.45922851696378	-115.34716796921566	0
-89.96020507806679	-116.02282714936882	0
-90.61035156331491	-116.89965820405632	0
-90.92053222627146	-117.31835937453434	0
-91.82666015625	-118.5433349609375	0
-92.64013671956491	-119.64746093610302	0
-93.25952148565557	-120.48779296875	0
-94.1097412109375	-121.63842773530632	0
-94.88220214855392	-122.68310546875	0
-95.26721191377146	-123.19970703031868	0
-96.16394042957108	-124.38110351655632	0
-96.76123046822613	-125.15930175734684	0
-97.73437500069849	-126.42114257859066	0
-98.0931396499509	-126.88403320359066	0
-99.0441894546966	-128.10900879232213	0
-99.94152831973042	-129.25634765811265	0
-100.64233398484066	-130.15002441359684	0
-101.00756836007349	-130.61547851655632	0
-101.53356933640316	-131.2860107384622	0
-102.22570800886024	-132.16723633091897	0
-102.84985351690557	-132.96093750325963	0
-103.87683105486212	-134.26269531110302	0
-104.26403808698524	-134.75256347469985	0
-104.79174804699142	-135.41967773530632	0
-105.45373535266845	-136.255126953125	0
-105.83959960867651	-136.74169921921566	0
-106.41784667986212	-137.46984863420948	0
-107.07287597702816	-138.29394531203434	0
-107.69311523489887	-139.0731201209128	0
-108.0349121109466	-139.50195312313735	0
-108.73449707095278	-140.37915039202198	0
-109.37036132893991	-141.17431640625	0
-109.68298339878675	-141.564697265625	0
-110.40710449311882	-142.4737548851408	0
-110.80041503976099	-142.97143554640934	0
-111.34777832019608	-143.668212890625	0
-112.03955078113358	-144.55371093796566	0
-112.40014648553915	-145.01672363234684	0
-112.99255371157778	-145.77844238327816	0
-113.683837890625	-146.66821288783103	0
-114.3023681655759	-147.46459961077198	0
-114.65075683628675	-147.91271972749382	0
-115.51904296898283	-149.0289306663908	0
-116.34777831984684	-150.09448242234066	0
-117.0292968765134	-150.97094726748765	0
-117.4033203132567	-151.45190429640934	0
-118.0037841812009	-152.2246093726717	0
-118.69946289068321	-153.11962890531868	0
-119.09692382853245	-153.63098144577816	0
-119.69262695393991	-154.39709472609684	0
-120.39758300920948	-155.30383300827816	0
-121.09143066412071	-156.19543457124382	0
-121.40234375093132	-156.59509277297184	0
-122.10144043015316	-157.49389648344368	0
-122.75390625023283	-158.33251952938735	0
-123.08581543085165	-158.75903320591897	0
-123.83215332165128	-159.71801757672802	0
-124.23852539097425	-160.24035644670948	0
-124.80493164120708	-160.96789550920948	0
-125.57104492164217	-161.9517822265625	0
-125.96435546991415	-162.45678711263463	0
-126.57421875029104	-163.24047851655632	0
-127.33837890723953	-164.22167968563735	0
-128.0059814460692	-165.07873535016552	0
-128.39648437517462	-165.58007812639698	0
-129.35241699183825	-166.8071289123036	0
-130.21960449195467	-167.92016601422802	0
-130.95959472790128	-168.86938476702198	0
-131.38122558686882	-169.41040039109066	0
-131.9899902350735	-170.19140625	0
-132.77685546909925	-171.20068359421566	0
-133.48486328218132	-172.10888672014698	0
-134.04174804803915	-172.82324218610302	0
-134.58361816464458	-173.51831054827198	0
-135.28955078212311	-174.42395019624382	0
-135.64257812639698	-174.8767089820467	0
-136.51318359409925	-175.99353027250618	0
-136.9361572266207	-176.53613281156868	0
-137.24902343715075	-176.93725586077198	0
-138.07824707095278	-178.00097656110302	0
-138.81884765741415	-178.95007324079052	0
-139.93298339797184	-180.37976074358448	0
-140.98742675792892	-181.75488281343132	0
-141.80566406389698	-182.83666992094368	0
-142.24621582007967	-183.42199706844985	0
-142.82739257870708	-184.19580078031868	0
-143.6734619141207	-185.32519531203434	0
-144.37951660284307	-186.26916503859684	0
-144.72790527332108	-186.73498535295948	0
-145.58459472714458	-187.88208007626235	0
-146.02075195417274	-188.46655273577198	0
-146.33532714948524	-188.8879394554533	0
-147.18554687616415	-190.02807617466897	0
-148.22070312622236	-191.41809081891552	0
-149.10498046927387	-192.60644531296566	0
-149.87329101539217	-193.64013671968132	0
-150.41455078264698	-194.36865234328434	0
-150.99499511852628	-195.15100097469985	0
-151.72241211077198	-196.13171386905015	0
-152.0433349623927	-196.56518554640934	0
-152.88818359316792	-197.70617675734684	0
-153.97143554722425	-199.1710205078125	0
-154.8250732421875	-200.32666015578434	0
-155.28308105433825	-200.94726562360302	0
-155.90637207002146	-201.79248046828434	0
-156.68823242158396	-202.85375976609066	0
-157.43334961065557	-203.86621093610302	0
-157.78540039178915	-204.34509277483448	0
-158.61865234468132	-205.480224609375	0
-159.36450195277575	-206.4896240280941	0
-159.67895507824142	-206.91210937360302	0
-160.64135742309736	-208.1973876976408	0
-161.37854004034307	-209.17529297014698	0
-162.30480956996325	-210.39929199311882	0
-162.74548339948524	-210.98022460890934	0
-163.44201660243561	-211.897216796875	0
-164.2543945320067	-212.96508789155632	0
-164.72229003917892	-213.57946777297184	0
-165.39965820370708	-214.46801757998765	0
-166.72082519624382	-216.19775390764698	0
-167.04052734409925	-216.61584472516552	0
-167.65490722638788	-217.41882324172184	0
-168.25524902332108	-218.20312500046566	0
-168.71533203066792	-218.80407714750618	0
-169.3945312506985	-219.69091796781868	0
-170.27319336077198	-220.83825684012845	0
-171.41577148530632	-222.33007812593132	0
-172.31774902291363	-223.50744628719985	0
-173.11499023577198	-224.5484619140625	0
-174.3312988296384	-226.13598632998765	0
-175.49804687546566	-227.6588134802878	0
-176.40051269566175	-228.83666992327198	0
-177.20202636672184	-229.88281250046566	0
-178.4481201180024	-231.5089111328125	0
-179.24267578142462	-232.54541015671566	0
-180.55664062628057	-234.2592773460783	0
-181.71972656378057	-235.77661132998765	0
-182.64965820289217	-236.98913574265316	0
-183.46081542933825	-238.04687500093132	0
-184.81408691522665	-239.81115722749382	0
-185.63513183657778	-240.88183593796566	0
-185.98376464936882	-241.33618164015934	0
-186.95483398571378	-242.6019287086092	0
-188.17419433535542	-244.19140624906868	0
-189.21166992327198	-245.54345702938735	0
-190.046752930386	-246.63159179873765	0
-191.03759765683208	-247.92260742234066	0
-192.26647949230392	-249.52392578544095	0
-193.3891601555515	-250.9866943322122	0
-194.05163574189646	-251.84985351469368	0
-194.43359375058208	-252.34729003952816	0
-195.36010742204962	-253.55444335984066	0
-196.19262695254292	-254.63867187546566	0
-196.59838867327198	-255.16723632672802	0
-197.55395507853245	-256.41162109375	0
-198.07604980457108	-257.091308592353	0
-198.81054687616415	-258.0477294935845	0
-199.76635742303915	-259.2919921898283	0
-200.63256835960783	-260.4190673837438	0
-201.3044433601899	-261.2938232421875	0
-201.9793701186427	-262.17236328078434	0
-202.84240722691175	-263.2954101585783	0
-203.2066650391207	-263.76940918248147	0
-204.24438476527575	-265.1196289099753	0
-205.5197753920802	-266.77905273623765	0
-206.48925781354774	-268.040283204522	0
-207.01745605532778	-268.72741699405015	0
-207.74108886753675	-269.66784667922184	0
-209.21508789015934	-271.59252929734066	0
-210.0031738288817	-272.63476562546566	0
-210.8863525405177	-273.81372070591897	0
-211.7119140633149	-274.9232177734375	0
-212.1408691420802	-275.50170898716897	0
-213.15893554699142	-276.878417970147	0
-213.66174316534307	-277.5604248093441	0
-214.02355957054533	-278.05139160109684	0
-215.08129882952198	-279.48828124813735	0
-215.9270019538235	-280.6391601585783	0
-217.38659668085165	-282.627929686103	0
-218.27514648414217	-283.84020996047184	0
-219.28100586030632	-285.2138671875	0
-219.76208496221807	-285.87133789109066	0
-220.54895019647665	-286.94738769577816	0
-221.46020507824142	-288.195068360772	0
-221.94470214803005	-288.85913086356595	0
-222.73217773530632	-289.93920898484066	0
-223.64953613316175	-291.1987304710783	0
-224.16967773379292	-291.9133300790563	0
-224.89843750046566	-292.91601562546566	0
-225.19274902308825	-293.32116699265316	0
-225.89453124959255	-294.28771972702816	0
-226.75012207089458	-295.4676513681188	0
-227.1643066413235	-296.0391845689155	0
-228.14599609351717	-297.3957519554533	0
-229.42822265741415	-299.1704101585783	0
-230.40466308657778	-300.52441406436265	0
-230.8989257813082	-301.21069335890934	0
-231.69360351550858	-302.3144531259313	0
-232.71630859351717	-303.73742676060647	0
-233.57373046851717	-304.932128907647	0
-234.0327148444485	-305.5723876976408	0
-234.9904785170802	-306.9093017587438	0
-235.86694336077198	-308.13439941452816	0
-236.283203125	-308.71691894484684	0
-237.2639160163235	-310.090332032647	0
-237.78674316382967	-310.82287597842515	0
-238.59204101574142	-311.9532470717095	0
-239.57397460879292	-313.33251953078434	0
-240.08422851515934	-314.0502929664217	0
-240.8825683586183	-315.1741943345405	0
-241.88110351609066	-316.58105469075963	0
-242.7587890631985	-317.8208007821813	0
-243.16418457019608	-318.39306640671566	0
-244.16027832170948	-319.79125976981595	0
-245.03320312476717	-321.00573730515316	0
-245.45581054827198	-321.59094238327816	0
-246.4058837898774	-322.90234374720603	0
-246.91162109468132	-323.598876954522	0
-247.71496582147665	-324.70349121047184	0
-248.68847656226717	-326.03979492234066	0
